X,Y,pk_uid,uuid,road,carriagew0,lane,km,wegvak,bearing,wegbeheer0
5.69176425780707,51.4227585669634,1,7154200c-f2ab-4f97-8ca7-b7f108245f30,A67,R,2,37.050000,352163021,96.693579,RWS Zuid-Nederland
4.79513166672407,52.3272621115842,2,d604fc9c-4f55-4fd2-9ad7-7842f675beb5,A9,R,5,33.280000,229364037,288.962360,RWS West-Nederland Noord
5.07795073968115,51.9970201419432,3,185aa4bf-addb-4e5a-87d4-f155efd8c681,A2,R,2,71.620000,267291041,161.241700,RWS Midden-Nederland
4.65298766944604,52.4665529150004,4,6d119019-783c-49f0-bcf3-3ab3bc07f722,A22,R,1,12.401000,600280403,348.053260,RWS West-Nederland Noord
5.1094295624121,51.9695050286745,5,4fc7566d-334c-4528-b8ce-3c015f4935b7,A2,R,1,75.410000,271285012,147.944190,RWS Midden-Nederland
4.56077438374566,52.0312182871615,6,c24276b5-a52d-4bb4-a521-69f49bfb0f53,A12,R,3,19.650000,196299008,114.120690,RWS West-Nederland Zuid
5.39495115955669,51.5220497652092,7,"0596a3d9-ef79-41d4-bd46-f50e96d2d449",A2,R,2,138.800000,310185025,147.882420,RWS Zuid-Nederland
5.05618394474574,51.9554681962317,8,7d9c04f0-3f80-406d-aa63-cd25ab91c86c,A27,R,2,52.310000,264281014,90.588457,RWS Midden-Nederland
5.28379040727275,52.3683072694007,9,d127bf58-5752-4674-84f4-1d5170761468,A6,R,1,55.820000,600199559,32.745321,RWS Midden-Nederland
4.49127189198732,51.9727458552339,10,f8f7e0b6-4b56-4feb-8edf-4ef55f8301be,A16,R,2,11.700000,601304068,99.511878,RWS West-Nederland Zuid
5.37690262699661,52.2067963743513,11,1893649f-fb91-402c-9b0c-fbe3bde599a5,A1,R,3,39.600000,307337008,106.122650,RWS Midden-Nederland
4.53702561505479,51.9331485766395,12,48db3791-3ecd-4e47-8706-1199152d0f54,A16,R,4,17.463000,193277034,167.686970,RWS West-Nederland Zuid
4.75275509531228,52.3664134170107,13,d2175189-7ebb-404b-bc4f-5dc349ce167d,A5,R,2,9.680000,223373002,53.108931,RWS West-Nederland Noord
5.78580135654472,50.9768052559202,14,47f8c8a5-0d1b-430f-902f-c80b92968fab,A2,R,1,240.315000,365063034,155.212790,RWS Zuid-Nederland
5.40416272761419,51.4728867290191,15,1a1d3ac7-36fc-4060-9d57-c257bdcfb030,A2,R,3,156.989000,312174019,172.725660,RWS Zuid-Nederland
4.65719919129043,52.4549585950583,16,ee5cb56c-651e-448c-99ab-b266690e3d48,A22,R,2,11.075000,600280379,348.215300,RWS West-Nederland Noord
4.65721928862049,52.4774344103578,17,87bc361d-c82a-4b04-8915-4e50da73aae0,A22,R,2,13.700000,210398149,35.151373,RWS West-Nederland Noord
5.31870521644821,51.727378111532,18,dea7296a-1c48-4a5d-8144-23f63bafbd99,A2,R,2,111.500000,299231047,134.948170,RWS Zuid-Nederland
4.43588082631246,51.8691232886756,19,e98bbbef-c6dd-4796-bced-7cd9cad6dcbd,A15,R,1,54.040000,178263058,111.872240,RWS West-Nederland Zuid
5.21349174343794,52.1008965092442,20,29e9a0a4-8bff-4a9d-b7d6-fa3f92f99244,A28,R,1,4.980000,285313018,55.295273,RWS Midden-Nederland
4.74432649364159,51.5260049281052,21,3607229c-65e4-4b03-ab56-591a5fe2926a,A16,R,1,67.700000,600121550,171.453870,RWS Zuid-Nederland
4.31785212434994,51.8695961543287,22,43648e6c-6c2e-4cff-b7b6-a7ed30f2c8b6,A15,R,1,45.680000,162263010,87.084681,RWS West-Nederland Zuid
5.41695280329877,51.4853835078352,23,c81b0f48-a659-45e5-8cbc-2c5eca36c8d2,A2,R,3,155.059000,314177045,244.962470,RWS Zuid-Nederland
4.29562024451514,51.9150495613379,24,c3640c36-bb50-4df6-831d-bed3e034e3de,A24,R,3,1.766000,601061939,212.740810,RWS West-Nederland Zuid
4.78831033938925,51.5335918382471,25,"0ea0f425-605b-417c-a701-6611fdbcef07",A58,R,2,59.550000,600121690,241.607020,RWS Zuid-Nederland
5.44603020022929,52.2130560526,26,6da99905-f99a-4818-a840-0a870c7562bb,A28,R,1,31.950000,317338031,29.322670,RWS Oost-Nederland
4.73666361828046,51.5569254391023,27,2c445250-4eec-4f63-9a7c-9128240dd91a,A16,R,2,64.155000,219193012,163.146670,RWS Zuid-Nederland
5.78580135654472,50.9768052559202,28,73616bd7-1e35-4fa6-a533-f4e9eab77bbf,A2,R,2,240.315000,365063034,155.212790,RWS Zuid-Nederland
4.21873057802692,51.969129788404,29,474d0e2d-5b47-4c76-b82d-fe01ce205c20,A20,R,1,10.500000,149285002,148.123600,RWS West-Nederland Zuid
5.08794047023633,52.0615424139027,30,fed8a76c-5d40-455d-9d54-9ca8112cdb99,A12,R,3,58.805000,268305026,99.764229,RWS Midden-Nederland
4.73250569043735,52.0609473096813,31,6cd0d2f0-b466-4035-9802-0cf1453610bf,A12,R,4,33.450000,220305005,44.477616,RWS West-Nederland Zuid
5.77293942327185,51.9059377851928,32,7a70f4a8-6b9e-453a-aaa7-074cea45ec9f,A15,R,3,155.195000,362270007,124.006290,RWS Oost-Nederland
4.34959276940414,52.0438692508566,33,c30a606c-e090-4ecc-aed5-a758b5ebbaf4,A4,R,1,48.790000,600106234,229.987080,RWS West-Nederland Zuid
4.51036142990699,52.1414935806215,34,d1a9edd0-ef41-4bb2-8db8-e8d57d920c9e,A4,R,2,33.170000,600424249,215.533340,RWS West-Nederland Zuid
4.4052159945443,51.8735553221705,35,"052563a7-0951-4376-950f-094bb1118cef",A15,R,3,51.880000,174264017,93.061951,RWS West-Nederland Zuid
4.42367219398658,52.0518042962309,36,1ec37a3e-c78f-4d30-8f3d-41f1653ac834,A12,R,1,9.880000,177303013,96.998914,RWS West-Nederland Zuid
4.73250569043735,52.0609473096813,37,5dff889b-90bf-4a18-8520-9f952513bdac,A12,R,1,33.450000,220305005,44.477616,RWS West-Nederland Zuid
4.53702561505479,51.9331485766395,38,eee90d1c-68af-4429-8652-5bead1a54ea1,A16,R,2,17.463000,193277034,167.686970,RWS West-Nederland Zuid
4.92334418272181,51.7518927725684,39,71516664-ffbc-418f-b236-dd0962172a6a,A27,R,1,26.125000,245236011,17.076592,RWS Zuid-Nederland
4.92334418272181,51.7518927725684,40,9e421887-3323-4042-8e09-fee610801ba9,A27,R,2,26.125000,245236011,17.076592,RWS Zuid-Nederland
5.26943233454765,52.223650715765,41,32ae62f5-6805-46df-a96a-521bb5a6be34,A1,R,3,31.990000,293341004,92.891930,RWS Midden-Nederland
4.98681248386182,52.169157586154,42,c232dc5d-d40e-420e-a89e-1a3206a4b20a,A2,R,3,49.949000,255329051,177.388860,RWS Midden-Nederland
4.39648642765169,51.9786946551732,43,c282b70d-480f-4c18-8497-52918621afcc,A13,R,1,13.235000,173288026,166.023500,RWS West-Nederland Zuid
4.26922042489906,51.904249334162,44,cecd81e0-a91c-4ae6-9699-7d56b5737cce,A24,R,3,4.060000,601061944,226.801770,RWS West-Nederland Zuid
6.56951416441843,52.2840532148871,45,8047a9fd-0658-46a6-b45c-16ca44c101c0,A1,R,2,132.290000,470356012,92.841062,RWS Oost-Nederland
6.06093425138901,52.2011950821104,46,451ccd40-b0ff-491a-8ed6-ef7718bb8643,A1,R,4,90.555000,601294506,69.494352,RWS Oost-Nederland
4.95461439607798,52.2773585796067,47,56298753-9dfd-4cd3-9127-f9e2e2f3056b,A2,R,2,37.530000,250353008,154.177430,RWS Midden-Nederland
4.35517519463768,51.9474009304204,48,89f2064f-78dc-4909-9d29-c868b6535267,A4,R,2,61.155000,167281009,156.259120,RWS West-Nederland Zuid
6.38211759920104,52.2466784572361,49,92e4dc34-7bfd-4531-aa27-12d2dae81d48,A1,R,2,118.440000,445347015,74.970189,RWS Oost-Nederland
4.74515695460601,51.831276728549,50,74d64b03-c07c-4226-80bd-11b90d272ef3,A15,R,3,80.890000,222254032,109.089120,RWS West-Nederland Zuid
4.5345587947109,51.863509214882,51,a09c6b89-4fda-412c-9f31-9d75843c4cf2,A15,R,6,61.050000,192261052,89.437657,RWS West-Nederland Zuid
6.73211479199634,52.2908948312927,52,4f464718-6513-4ec1-993b-daee79c296f1,A35,R,2,54.820000,493358017,144.334280,RWS Oost-Nederland
5.19361876415104,52.3490358364279,53,49f60423-634e-4256-b773-eb334c0b73f7,A6,R,2,48.925000,600199452,60.425199,RWS Midden-Nederland
4.47511398082656,52.1229621698009,17892,52bd8294-66b0-400c-b8f6-97d9d2823eb2,N434,L,1,6.515000,601074847,353.031200,
5.72358468649584,52.0220189211616,54,885c28c6-e96d-4249-bd7a-7767b457fa6c,A12,R,3,114.305000,600963171,81.780817,RWS Oost-Nederland
5.40416272761419,51.4728867290191,55,55bf1d75-4d2e-4920-92a6-f7a6aab10c95,A2,R,2,156.989000,312174019,172.725660,RWS Zuid-Nederland
4.82128963881791,51.5569844780265,56,703759f2-df27-48cc-b757-495ca7d5681a,A27,R,1,2.300000,231192007,347.983600,RWS Zuid-Nederland
6.27478610940109,52.2424089638407,57,9bcf34da-384a-412d-b066-839c6dc59864,A1,R,2,111.080000,431346001,79.466078,RWS Oost-Nederland
6.38211759920104,52.2466784572361,58,7b8c7efc-7b97-433d-842f-a92e163796c1,A1,R,3,118.440000,445347015,74.970189,RWS Oost-Nederland
5.70780027296355,51.4214735362446,59,7a599478-b3ab-4554-af68-8163113e3785,A67,R,1,38.175000,353162048,97.077019,RWS Zuid-Nederland
4.82128963881791,51.5569844780265,60,1517276b-3beb-44bc-af06-0d3df67a89ee,A27,R,2,2.300000,231192007,347.983600,RWS Zuid-Nederland
5.00087760902815,51.9364096823659,61,da922d77-3fc4-4fa1-beac-2f7553bfd50a,A27,R,2,47.490000,601033630,32.201566,RWS West-Nederland Zuid
6.1584810150568,52.5349741280561,62,d59c0596-d8f5-4efb-a232-276654230640,A28,R,1,99.145000,600468596,43.012588,RWS Oost-Nederland
5.17253117388363,51.5375896689495,63,6131b069-1bd4-495b-8d2f-13b16547e9d6,A58,R,1,30.310000,600128511,298.630960,RWS Zuid-Nederland
4.43364248101794,51.9291981807809,64,d23423f7-759b-4b76-8301-e2533419085a,A20,R,3,28.570000,178276070,55.086941,RWS West-Nederland Zuid
5.72358468649584,52.0220189211616,65,df7518a7-6181-4914-9077-74d9a6a2bf3b,A12,R,1,114.305000,600963171,81.780817,RWS Oost-Nederland
5.13790307659062,52.0349284260918,66,acaccae7-6a2d-4e57-a604-25e98241d1ef,A27,R,3,68.510000,275299001,17.723875,RWS Midden-Nederland
5.18051939632348,52.1784721840269,67,b28817c2-b689-45f0-a94f-baaf1ea749f4,A27,R,3,90.485000,600179506,24.060956,RWS Midden-Nederland
6.31386623988369,52.2429215306599,68,1ee2c966-9bf5-4f60-a092-2562a3a437c2,A1,R,3,113.760000,435346012,89.751304,RWS Oost-Nederland
5.98695955359299,51.175234648479,69,8993f6eb-919c-465c-b2c0-74b3e2c59e96,A73,R,2,14.635000,600458047,78.750169,RWS Zuid-Nederland
4.95461439607798,52.2773585796067,70,e8b7cdee-0000-4c25-bf5f-3be26a58157b,A2,R,6,37.530000,250353008,154.177430,RWS Midden-Nederland
6.73211560000068,52.2909522357166,71,440e40ab-fdd0-4378-a3f7-1b11facb6ace,A1,R,1,155.060000,493358019,135.298560,RWS Oost-Nederland
4.5345587947109,51.863509214882,72,856d7120-4d74-42de-8f6c-8c75c8b5a2ba,A15,R,1,61.050000,192261052,89.437657,RWS West-Nederland Zuid
6.01715191623722,51.9623861626644,73,"0ff71bc8-6ee9-4cbe-87dc-20a137e6340f",A12,R,4,137.550000,396283007,111.177960,RWS Oost-Nederland
6.03455750950871,51.23668538815,74,823e80ac-3e16-4a1e-abfd-45996207e804,A73,R,1,24.109000,600458055,49.512522,RWS Zuid-Nederland
5.76295187574348,51.9798849263552,75,a32d4e46-9ddd-4b28-8c25-d7f758982b8e,A50,R,3,163.160000,361286047,17.378960,RWS Oost-Nederland
4.52629343639074,51.8641713592527,76,72599f4d-8794-427f-899e-0cb29c8522ef,A15,R,4,60.490000,191261054,102.809250,RWS West-Nederland Zuid
4.41716469613898,51.9227599709673,77,db646a04-115a-4969-b680-7fe766a2d296,A20,R,1,27.235000,176275098,70.694805,RWS West-Nederland Zuid
4.99085301658724,52.3149016664903,78,e768ebf1-920a-485e-9ba4-87a5b2036c8a,A9,R,2,7.400000,600285596,240.006510,RWS West-Nederland Noord
6.06093425138901,52.2011950821104,79,7794fbd8-b487-41be-9c0b-4f96a1851f31,A1,R,5,90.555000,601294506,69.494352,RWS Oost-Nederland
6.17273731269676,52.2327811245101,80,504daf36-6079-4708-8d62-1d7ae25e3ed1,A1,R,3,104.020000,600961770,68.847908,RWS Oost-Nederland
5.97009358081075,51.167240631029,81,c6661d10-f6bf-4c62-ab7d-ba5b761f1229,A73,R,1,13.130000,391106008,43.917625,RWS Zuid-Nederland
4.75275509531228,52.3664134170107,82,71395cc6-6774-4ac2-b10b-239cef07e925,A5,R,1,9.680000,223373002,53.108931,RWS West-Nederland Noord
4.73353002014541,52.3226731421307,83,710a7963-45e9-4ca8-8a75-354afe6a5563,A5,R,2,4.432000,601033308,3.730397,RWS West-Nederland Noord
5.93775001720643,52.0125532151631,84,2c3fd4c0-6091-462d-b0fa-bde9209f66a2,A12,R,3,129.400000,384294003,125.341720,RWS Oost-Nederland
6.09229904251791,52.5210627062739,85,8fb6c382-4da3-4b3c-8a10-57780acb887a,A28,R,3,94.296000,405407051,53.066834,RWS Oost-Nederland
4.73353002014541,52.3226731421307,86,9823c2aa-c494-4c6e-9e59-13c55d1c9776,A5,R,1,4.432000,601033308,3.730397,RWS West-Nederland Noord
4.60007038235695,51.8561197352356,87,499df079-cbd8-4e41-b914-6a96b19acbcb,A15,R,1,70.120000,201260030,84.662377,RWS West-Nederland Zuid
5.72358468649584,52.0220189211616,88,b871bcb1-0489-42dd-a5c7-6b93048f9da9,A12,R,2,114.305000,600963171,81.780817,RWS Oost-Nederland
4.43364248101794,51.9291981807809,89,56d3f653-c434-4d5e-8fea-8acfd599ecaf,A20,R,4,28.570000,178276070,55.086941,RWS West-Nederland Zuid
4.74515695460601,51.831276728549,90,1674828c-1b1b-4aad-a2cf-3cf3abcae6b9,A15,R,2,80.890000,222254032,109.089120,RWS West-Nederland Zuid
5.73385488259466,51.9160249288209,91,a4634cc7-2b1b-4c88-b97c-ce8d5d8db302,A15,R,1,152.200000,357272008,87.494747,RWS Oost-Nederland
5.43144303045772,52.0519063331121,92,a17c62d1-69f6-4253-8f47-146f0502e0be,A12,R,2,83.100000,315303009,93.749954,RWS Midden-Nederland
4.51553739797099,51.8457899427551,93,7c597fa6-72ff-497d-9054-fde5fde5bec4,A29,R,3,12.500000,601334010,184.102390,RWS West-Nederland Zuid
5.07795073968115,51.9970201419432,94,"022d6c10-b78d-4bb9-a14c-83850bc42c39",A2,R,5,71.620000,267291041,161.241700,RWS Midden-Nederland
4.44492544033848,51.9336998550293,95,b2a6279a-3c96-47bd-b571-7ff3ac7b9f93,A20,R,4,29.500000,180277016,59.528197,RWS West-Nederland Zuid
6.56951416441843,52.2840532148871,96,f6262c2a-f730-4b1d-909a-b17978662831,A1,R,3,132.290000,470356012,92.841062,RWS Oost-Nederland
4.95461439607798,52.2773585796067,97,277d16cb-7c0f-478b-9a01-20bb50a577e1,A2,R,3,37.530000,250353008,154.177430,RWS Midden-Nederland
4.43588082631246,51.8691232886756,98,402e1af6-39f4-442a-a70d-fab2010a6c57,A15,R,3,54.040000,178263058,111.872240,RWS West-Nederland Zuid
5.04059154594754,52.1148312504888,99,558cda38-3de3-4d30-a613-290775591d28,A2,R,1,57.256000,261317053,123.464410,RWS Midden-Nederland
4.29562024451514,51.9150495613379,100,3fde0d98-e826-4b15-891f-eaade3fc092a,A24,R,2,1.766000,601061939,212.740810,RWS West-Nederland Zuid
4.26922042489906,51.904249334162,101,"049b0575-088b-4d47-a8e2-d3a2966bb13e",A24,R,1,4.060000,601061944,226.801770,RWS West-Nederland Zuid
5.17656544623287,52.3427005074865,102,aeda9ad2-630b-451e-965f-94781c0b146a,A6,R,3,47.580000,281367024,54.758282,RWS Midden-Nederland
5.08794047023633,52.0615424139027,103,5e43fe45-56a0-4da9-a566-f0347f8b09a5,A12,R,4,58.805000,268305026,99.764229,RWS Midden-Nederland
4.63240915459227,51.8151301560803,104,1c6c3297-5c29-4249-9de7-a686064c15cf,A16,R,5,32.760000,205250110,133.724090,RWS West-Nederland Zuid
4.64079708442436,51.8121043516307,105,b024259d-7a50-43ff-92bb-1bdc1f81a27f,A16,R,2,33.430000,600279265,102.820920,RWS West-Nederland Zuid
5.19403989594291,52.2021084528711,106,"01eaf300-d679-4199-8792-1914c8162b4b",A27,R,3,93.290000,600179556,35.766731,RWS Midden-Nederland
5.07795073968115,51.9970201419432,107,617667bb-9e7e-49b0-a6ba-1ecc354c44ec,A2,R,1,71.620000,267291041,161.241700,RWS Midden-Nederland
5.35592455818189,51.4925024990702,108,4c3b4e95-724b-4758-b690-067d71346f74,A58,R,3,16.340000,600135414,273.133160,RWS Zuid-Nederland
4.80586047849498,52.3930196156479,109,6bee8e14-c72a-4b92-92bf-3967a0ce7b0f,A5,R,2,15.250000,230379021,101.154290,RWS West-Nederland Noord
5.76914300924606,51.9307035558492,110,bee16723-f5e6-485c-b307-e7c7ca7463ac,A50,R,1,157.510000,600142277,350.221500,RWS Oost-Nederland
4.9739886177454,52.3762053611625,111,7e570eb1-34cf-45d0-b05d-80e865184d21,A10,R,2,8.600000,600280126,178.015110,RWS West-Nederland Noord
4.5345587947109,51.863509214882,112,813472e8-8bb1-4259-ba77-4ac7e9bcba9b,A15,R,4,61.050000,192261052,89.437657,RWS West-Nederland Zuid
5.88047066273866,51.9534994753732,113,e2b9f496-4ea0-4c3f-a8fa-4f2a3d61295a,A325,R,1,19.375000,377281031,32.824861,
5.18051939632348,52.1784721840269,114,1dc0ed06-2c45-4e67-be61-278cfd52efe6,A27,R,1,90.485000,600179506,24.060956,RWS Midden-Nederland
4.52629343639074,51.8641713592527,115,4c191675-6019-4b91-a2bb-a6906dcd01c5,A15,R,3,60.490000,191261054,102.809250,RWS West-Nederland Zuid
4.9939361642951,52.3161152255844,116,70fbae41-6bc1-4847-bbc9-266a49feb375,A9,R,2,7.150000,600285596,237.561840,RWS West-Nederland Noord
4.9739886177454,52.3762053611625,117,74bd107e-8aa9-460a-8cb7-fafea296e65a,A10,R,1,8.600000,600280126,178.015110,RWS West-Nederland Noord
5.13790307659062,52.0349284260918,118,64812b31-79bc-489d-b62c-a3590245f2ef,A27,R,1,68.510000,275299001,17.723875,RWS Midden-Nederland
5.99420565741663,52.1422003877335,119,98df9a10-77bc-428f-b584-3cf6279c0514,A50,R,3,198.080000,392322016,47.508742,RWS Oost-Nederland
4.53538248233481,51.9515336573698,120,28d9c954-1e56-44d7-9b8a-15c7040cad25,A20,R,3,36.100000,601305807,78.287860,RWS West-Nederland Zuid
4.64937346885535,51.7748521985962,121,f8c00741-1124-4ee3-ba6b-f04a36764098,A16,R,1,38.220000,600962522,188.704540,RWS West-Nederland Zuid
6.73211479199634,52.2908948312927,122,55a612ed-6607-4a78-8659-af3dc77f9991,A35,R,1,54.820000,493358017,144.334280,RWS Oost-Nederland
5.1094295624121,51.9695050286745,123,783e5165-9b99-469d-9d49-a8b3ff89230b,A2,R,2,75.410000,271285012,147.944190,RWS Midden-Nederland
5.93192398539879,51.9567461098158,124,d72d9167-b0fd-4bc0-a85b-57aea7fcd529,N325,R,2,23.550000,384282042,69.772921,
5.37690262699661,52.2067963743513,125,d5f3ed9e-e593-4833-b1b2-3a866a44e9db,A1,R,1,39.600000,307337008,106.122650,RWS Midden-Nederland
4.67777813723096,52.0282275195758,126,e7f6c441-4df5-427f-8d69-d27520014e4d,A12,R,4,28.150000,212298009,67.305983,RWS West-Nederland Zuid
4.53538248233481,51.9515336573698,127,2ebf0522-4770-4c77-8995-93c64c7debc1,A20,R,1,36.100000,601305807,78.287860,RWS West-Nederland Zuid
5.302451079002,51.4965678027131,128,7299ec01-9852-4549-840c-a0650281fb21,A58,R,1,20.150000,600128635,313.840240,RWS Zuid-Nederland
5.76914300924606,51.9307035558492,129,887bd518-61e2-4056-9197-904730e1d3b0,A50,R,2,157.510000,600142277,350.221500,RWS Oost-Nederland
5.48336076159292,52.1649062244703,130,24f0e599-5f70-4d44-92ee-1ba52e596a10,A1,R,3,48.680000,322328020,96.742680,RWS Oost-Nederland
5.44590837078378,51.4052617568329,131,361570d5-00d3-40aa-ab7f-46b97a4f0fbc,A2,R,1,166.055000,317159027,87.865890,RWS Zuid-Nederland
5.35592455818189,51.4925024990702,132,10acbbc5-ca26-4576-b50a-35761b3821e1,A58,R,1,16.340000,600135414,273.133160,RWS Zuid-Nederland
5.57185114226381,51.4098577625026,133,29df2522-49c3-4700-9145-911021bbbd6d,A67,R,2,28.415000,335159010,60.954624,RWS Zuid-Nederland
4.53538248233481,51.9515336573698,134,d6ffb9fd-f407-46eb-8295-0480217e644e,A20,R,2,36.100000,601305807,78.287860,RWS West-Nederland Zuid
6.19138444475101,52.5803071913905,135,9115e4df-224f-4c4d-8b30-7f6119d3e8b6,A28,R,1,104.675000,418421008,18.841614,RWS Oost-Nederland
5.1094295624121,51.9695050286745,136,58a469c8-f8ef-451a-8cbf-18a2ce484830,A2,R,5,75.410000,271285012,147.944190,RWS Midden-Nederland
5.19403989594291,52.2021084528711,137,"0f258b76-7484-443d-8abd-bc7d06fb9bea",A27,R,2,93.290000,600179556,35.766731,RWS Midden-Nederland
6.1355000805457,51.9165511758785,138,111c1b5b-490e-4ba2-afc3-f2fa50669a55,A12,R,2,147.200000,412273010,127.464180,RWS Oost-Nederland
5.41695280329877,51.4853835078352,139,"0671e31c-d59d-4bd9-9b97-c47b4fa9cb55",A2,R,2,155.059000,314177045,244.962470,RWS Zuid-Nederland
5.78859513903139,50.9476790050104,140,c49469c2-643d-4ace-8298-d83c6e081743,A2,R,2,243.600000,600142297,179.368230,RWS Zuid-Nederland
5.54123884851753,52.0427332986023,141,a73f25ac-aa87-43b2-bf0e-2a770a56d59a,A12,R,1,90.720000,331301005,92.411696,RWS Midden-Nederland
4.31785212434994,51.8695961543287,142,faac4f69-9838-468a-bc5e-878b20b05127,A15,R,2,45.680000,162263010,87.084681,RWS West-Nederland Zuid
4.5925797430035,51.8583639702371,143,167d94b8-54e1-4366-8636-7dee1c235356,A15,R,1,65.900000,200260030,151.188440,RWS West-Nederland Zuid
4.4052159945443,51.8735553221705,144,ee75ff78-c371-4b7c-b446-d8475e0b8910,A15,R,4,51.880000,174264017,93.061951,RWS West-Nederland Zuid
5.19361876415104,52.3490358364279,145,45f19596-2e81-4a35-a767-3bd4886282a7,A6,R,1,48.925000,600199452,60.425199,RWS Midden-Nederland
4.60007038235695,51.8561197352356,146,a9c6b139-e850-4599-a911-60046ec63015,A15,R,2,70.120000,201260030,84.662377,RWS West-Nederland Zuid
5.35695518167068,52.4029301000103,147,b367b544-8ed8-4256-9b09-610c0efc9caf,A6,R,2,62.239000,305380001,57.292409,RWS Midden-Nederland
4.34959276940414,52.0438692508566,148,4c658ea9-53f9-4868-adc0-311acea0a83e,A4,R,2,48.790000,600106234,229.987080,RWS West-Nederland Zuid
5.13790307659062,52.0349284260918,149,30a9a247-9a3c-425d-ac14-b79cc3ddb1fc,A27,R,4,68.510000,275299001,17.723875,RWS Midden-Nederland
6.1981631444087,52.5919196520278,150,f731e9b5-aa7d-4131-8f97-ce4f586ecf56,A28,R,1,106.050000,419423012,19.357376,RWS Oost-Nederland
4.93700602952456,51.8416731068442,151,d09bf535-2d95-4d89-9501-b473ca1e8dbb,A15,R,2,94.725000,247256014,57.389024,RWS West-Nederland Zuid
6.27478610940109,52.2424089638407,152,f850cc86-386b-44c6-8176-9a155d54adc7,A1,R,1,111.080000,431346001,79.466078,RWS Oost-Nederland
5.42418707353612,52.1712561305239,153,92f65f02-097a-41b8-a350-149eb2eda3c2,A28,R,1,26.850000,314329077,20.011463,RWS Midden-Nederland
6.19804530155586,52.6655717384577,154,46b801a1-e300-4c3f-be79-6714a2273098,A28,R,2,114.400000,419440013,9.739284,RWS Oost-Nederland
5.37690262699661,52.2067963743513,155,110f8e6f-7903-4478-b747-bb97fd5c7792,A1,R,2,39.600000,307337008,106.122650,RWS Midden-Nederland
4.63240915459227,51.8151301560803,156,f1bd4a15-48b0-4dd7-ad56-4c6ad65eada4,A16,R,4,32.760000,205250110,133.724090,RWS West-Nederland Zuid
5.00309936251222,52.3221875706014,157,f4281899-91ed-415d-8bb3-d67dda639fe1,A9,R,1,6.214000,600283879,207.391700,RWS West-Nederland Noord
5.84595131839976,51.1012848563318,158,fff42571-bc65-4be3-af8a-d2363a5fce86,A2,R,3,225.200000,600145342,216.777790,RWS Zuid-Nederland
5.41695280329877,51.4853835078352,159,489c54b2-0302-4f0b-a09b-e7ed8deebe32,A2,R,1,155.059000,314177045,244.962470,RWS Zuid-Nederland
5.1094295624121,51.9695050286745,160,14b9ce96-95ee-42d5-9b8a-dc1699f177ab,A2,R,3,75.410000,271285012,147.944190,RWS Midden-Nederland
4.53702561505479,51.9331485766395,161,6de3379b-6395-4be5-abcf-e017a5b8ba78,A16,R,1,17.463000,193277034,167.686970,RWS West-Nederland Zuid
4.97398920810852,52.3761963764278,162,31b179fa-acad-4dc7-8a50-d635bc6a6f3c,A10,R,3,8.601000,600280126,178.025490,RWS West-Nederland Noord
5.83299929208166,52.0271675894466,163,9c7e3467-3a65-4b2e-941d-61ddc8f74208,A12,R,4,121.890000,370297016,76.905236,RWS Oost-Nederland
6.02990781629974,51.9589903353203,164,7c00b84b-8284-48fc-a281-5172e061bb30,A12,R,1,138.480000,398282012,112.879880,RWS Oost-Nederland
4.5345587947109,51.863509214882,165,c0645a17-c68c-42da-93dc-921e5c5ae501,A15,R,3,61.050000,192261052,89.437657,RWS West-Nederland Zuid
5.59111000470123,52.0342227730556,166,cd0f1542-9102-4a70-8a61-2914ce29c8a4,A12,R,1,104.350000,337299012,122.414800,RWS Oost-Nederland
4.56077438374566,52.0312182871615,167,99194503-a283-4259-b109-0f8326a08361,A12,R,2,19.650000,196299008,114.120690,RWS West-Nederland Zuid
6.01715191623722,51.9623861626644,168,cbe67a45-528b-4e1e-ae29-9dbb0e8a3823,A12,R,2,137.550000,396283007,111.177960,RWS Oost-Nederland
4.85220577090576,52.4029539655935,169,16c4b325-5560-4dfe-a6c9-20924e34dd07,A10,R,2,28.550000,237381033,35.351088,RWS West-Nederland Noord
5.84595131839976,51.1012848563318,170,43a0686e-1f7e-4e63-94f3-ce94c446ccc6,A2,R,2,225.200000,600145342,216.777790,RWS Zuid-Nederland
5.57185114226381,51.4098577625026,171,a80eb685-55d8-48a3-8493-685ddba21c4d,A67,R,1,28.415000,335159010,60.954624,RWS Zuid-Nederland
4.64522965975517,51.8109372597674,172,4ac0692b-9cc2-4c42-8d21-de5081f78910,A16,R,1,33.778000,600279266,126.281930,RWS West-Nederland Zuid
6.06093425138901,52.2011950821104,173,710e86fb-7c26-4d37-9c4d-50e819c03a24,A1,R,1,90.555000,601294506,69.494352,RWS Oost-Nederland
5.04059154594754,52.1148312504888,174,d8309429-d409-4d11-baaa-be7a98bce343,A2,R,3,57.256000,261317053,123.464410,RWS Midden-Nederland
5.77293942327185,51.9059377851928,175,f3d44375-461a-4208-8a7b-a849aeb81277,A15,R,1,155.195000,362270007,124.006290,RWS Oost-Nederland
4.56750327118872,51.8781281237713,176,5c4a2b37-c8e3-4466-95ac-55cb263eb7c8,A16,r,2,24.320000,197265018,154.332260,RWS West-Nederland Zuid
